provincia|comuna|fraccion|radio|nombre_bapis|a_cargo
2|4|7|2||CEMENTO
2|4|7|3||CEMENTO
2|4|7|4||CEMENTO
2|4|7|5||CEMENTO
2|4|7|6||CEMENTO
2|4|7|7||CEMENTO
2|4|7|8||CEMENTO
2|4|7|9||CEMENTO
2|4|7|10||CEMENTO
2|4|7|11||CEMENTO
2|4|7|12||CEMENTO
2|4|8|1||CEMENTO
2|4|8|2||CEMENTO
2|4|8|3||CEMENTO
2|4|8|4||CEMENTO
2|4|8|5||CEMENTO
2|4|8|6||CEMENTO
2|4|8|7||CEMENTO
2|4|8|8||CEMENTO
2|4|8|9||CEMENTO
2|4|8|10||CEMENTO
2|4|8|11||CEMENTO
2|4|8|12|EL PORTON/ EL PUEBLITO|CEMENTO
2|4|9|1||CEMENTO
2|4|9|2||CEMENTO
2|4|9|3||CEMENTO
2|4|9|4||CEMENTO
2|4|9|5||CEMENTO
2|4|9|6||CEMENTO
2|4|9|7||CEMENTO
2|4|10|1||CEMENTO
2|4|10|2|VILLA 21-24|BAPIS
2|4|10|3|VILLA 21-24|BAPIS
2|4|10|4|VILLA 21-24|BAPIS
2|4|10|5|VILLA 21-24|BAPIS
2|4|10|6|VILLA 21-24|BAPIS
2|4|10|7|VILLA 21-24|BAPIS
2|4|10|8|VILLA 21-24|BAPIS
2|4|10|9|VILLA 21-24|BAPIS
2|4|11|1||CEMENTO
2|4|11|2||CEMENTO
2|4|11|3||CEMENTO
2|4|11|4||CEMENTO
2|4|11|5||CEMENTO
2|4|11|6||CEMENTO
2|4|11|7|MAGALDI|CEMENTO
2|4|11|8||CEMENTO
2|4|11|9||CEMENTO
2|4|12|1||CEMENTO
2|4|12|2||CEMENTO
2|4|12|3||CEMENTO
2|4|12|4||CEMENTO
2|4|12|5||CEMENTO
2|4|12|6||CEMENTO
2|4|12|7|asentamiento magaldi/cruz y orma|CEMENTO
2|4|12|8||CEMENTO
2|4|12|9||CEMENTO
2|4|12|10||CEMENTO
2|4|12|11||CEMENTO
2|4|12|12||CEMENTO
2|4|13|1||CEMENTO
2|4|13|2||CEMENTO
2|4|13|3||CEMENTO
2|4|13|4||CEMENTO
2|4|13|5||CEMENTO
2|4|13|6||CEMENTO
2|4|13|7||CEMENTO
2|4|13|8||CEMENTO
2|4|13|9||CEMENTO
2|4|13|10||CEMENTO
2|4|13|11||CEMENTO
2|4|14|1||CEMENTO
2|4|14|2||CEMENTO
2|4|14|3||CEMENTO
2|4|14|4||CEMENTO
2|4|14|5||CEMENTO
2|4|14|6||CEMENTO
2|4|14|7||CEMENTO
2|4|14|8||CEMENTO
2|4|14|9||CEMENTO
2|4|15|1||CEMENTO
2|4|15|2||CEMENTO
2|4|15|3||CEMENTO
2|4|15|4||CEMENTO
2|4|15|5||CEMENTO
2|4|15|6||CEMENTO
2|4|15|7||CEMENTO
2|4|15|8||CEMENTO
2|4|15|9||CEMENTO
2|4|15|10||CEMENTO
2|4|16|1||CEMENTO
2|4|16|2||CEMENTO
2|4|16|3||CEMENTO
2|4|16|4||CEMENTO
2|4|16|5||CEMENTO
2|4|16|6||CEMENTO
2|4|16|7||CEMENTO
2|4|16|8||CEMENTO
2|4|16|9||CEMENTO
2|4|16|10||CEMENTO
2|4|17|1||CEMENTO
2|4|17|2||CEMENTO
2|4|17|3||CEMENTO
2|4|17|4||CEMENTO
2|4|17|5||CEMENTO
2|4|17|6||CEMENTO
2|4|17|7||CEMENTO
2|4|17|8||CEMENTO
2|4|17|9||CEMENTO
2|4|17|10||CEMENTO
2|4|18|1||CEMENTO
2|4|19|1||CEMENTO
2|4|19|2||CEMENTO
2|4|19|3||CEMENTO
2|4|19|4||CEMENTO
2|4|19|5||CEMENTO
2|4|19|6||CEMENTO
2|4|19|7||CEMENTO
2|4|19|8||CEMENTO
2|4|19|9||CEMENTO
2|4|19|10||CEMENTO
2|4|19|11|LAMADRID/EL TRIANGULO|bapis
2|4|20|1||CEMENTO
2|4|20|2||CEMENTO
2|4|20|3||CEMENTO
2|4|20|4||CEMENTO
2|4|20|5||CEMENTO
2|4|20|6||CEMENTO
2|4|20|7||CEMENTO
2|4|20|8||CEMENTO
2|4|20|9||CEMENTO
2|4|20|10||CEMENTO
2|4|20|11||CEMENTO
2|4|20|12||CEMENTO
2|4|21|1||CEMENTO
2|4|21|2||CEMENTO
2|4|21|3||CEMENTO
2|4|21|4||CEMENTO
2|4|21|5||CEMENTO
2|4|21|6||CEMENTO
2|4|21|7||CEMENTO
2|4|21|8||CEMENTO
2|4|21|9||CEMENTO
2|4|21|10||CEMENTO
2|4|21|11||CEMENTO
2|4|21|12|LA ESQUINA|CEMENTO
2|4|21|13||CEMENTO
2|4|22|1||CEMENTO
2|4|22|2||CEMENTO
2|4|22|3||CEMENTO
2|4|22|4||CEMENTO
2|4|22|5||CEMENTO
2|4|22|6||CEMENTO
2|4|22|7||CEMENTO
2|4|22|8||CEMENTO
2|4|22|9||CEMENTO
2|4|22|10||CEMENTO
2|4|22|11||CEMENTO
2|4|22|12||CEMENTO
2|4|23|1||CEMENTO
2|4|23|2|PUENTE BARRACAS|CEMENTO
2|4|23|3||CEMENTO
2|4|23|4||CEMENTO
2|4|23|5||CEMENTO
2|4|23|6||CEMENTO
2|4|23|7||CEMENTO
2|4|23|8||CEMENTO
2|4|23|9||CEMENTO
2|4|23|10||CEMENTO
2|4|23|11|MENDOZA|CEMENTO
2|4|23|12|LUJAN/BOSCH|CEMENTO
2|4|24|1|VILLA 21-24|BAPIS
2|4|24|2|VILLA 21-24|BAPIS
2|4|24|3|VILLA 21-24|BAPIS
2|4|24|4|VILLA 21-24|BAPIS
2|4|24|5|VILLA 21-24|BAPIS
2|4|24|6|VILLA 21-24|BAPIS
2|4|24|7|VILLA 21-24|BAPIS
2|4|24|8|VILLA 21-24|BAPIS
2|4|24|9|VILLA 21-24|BAPIS
2|4|25|1|VILLA 21-24|BAPIS
2|4|25|2|VILLA 21-24|BAPIS
2|4|25|3|VILLA 21-24|BAPIS
2|4|25|4|VILLA 21-24|BAPIS
2|4|25|5|VILLA 21-24|BAPIS
2|4|25|6|VILLA 21-24|BAPIS
2|4|25|7|VILLA 21-24|BAPIS
2|4|25|8|VILLA 21-24|BAPIS
2|4|25|9|VILLA 21-24|BAPIS
2|4|25|10|VILLA 21-24|BAPIS
2|4|25|11|VILLA 21-24|BAPIS
2|4|25|12|VILLA 21-24|BAPIS
2|4|26|1|NHT ZAVALETA|BAPIS
2|4|26|2|VILLA 21-24/NUEVA POMPEYA|CEMENTO
2|4|26|3|NHT ZAVALETA|BAPIS
2|4|27|1||CEMENTO
2|4|27|2||CEMENTO
2|4|27|3||CEMENTO
2|4|27|4||CEMENTO
2|4|27|5||CEMENTO
2|4|27|6||CEMENTO
2|4|27|7||CEMENTO
2|4|28|1|VILLA 21-24|BAPIS
2|4|28|2|VILLA 21-24|BAPIS
2|4|28|3|VILLA 21-24|BAPIS
2|4|28|4|VILLA 21-24|BAPIS
2|4|28|5|VILLA 21-24|BAPIS
2|4|28|6|VILLA 21-24|BAPIS
2|4|28|7|VILLA 21-24|BAPIS
2|4|28|8|VILLA 21-24|BAPIS
2|4|28|9|VILLA 21-24|BAPIS
2|4|28|10|VILLA 21-24|BAPIS
2|4|28|11|VILLA 21-24|BAPIS
2|4|29|1|VILLA 21-24|BAPIS
2|4|29|2|VILLA 21-24|BAPIS
2|4|29|3|VILLA 21-24|BAPIS
2|4|29|4|VILLA 21-24|BAPIS
2|4|29|5|VILLA 21-24|BAPIS
2|4|29|6|VILLA 21-24|BAPIS
2|4|29|7|VILLA 21-24|BAPIS
2|4|29|8|VILLA 21-24|BAPIS
2|5|1|1||CEMENTO
2|5|1|2||CEMENTO
2|5|1|3||CEMENTO
2|5|1|4||CEMENTO
2|5|1|5||CEMENTO
2|5|1|6||CEMENTO
2|5|1|7||CEMENTO
2|5|1|8||CEMENTO
2|5|1|9||CEMENTO
2|5|1|10||CEMENTO
2|5|1|11||CEMENTO
2|5|1|12||CEMENTO
2|5|2|1||CEMENTO
2|5|2|2||CEMENTO
2|5|2|3||CEMENTO
2|5|2|4||CEMENTO
2|5|2|5||CEMENTO
2|5|2|6||CEMENTO
2|5|2|7||CEMENTO
2|5|2|8||CEMENTO
2|5|2|9||CEMENTO
2|5|2|10||CEMENTO
2|5|2|11||CEMENTO
2|5|3|1||CEMENTO
2|5|3|2||CEMENTO
2|5|3|3||CEMENTO
2|5|3|4||CEMENTO
2|5|3|5||CEMENTO
2|5|3|6||CEMENTO
2|5|3|7||CEMENTO
2|5|3|8||CEMENTO
2|5|3|9||CEMENTO
2|5|3|10||CEMENTO
2|5|3|11||CEMENTO
2|5|3|12||CEMENTO
2|5|3|13||CEMENTO
2|5|4|1||CEMENTO
2|5|4|2||CEMENTO
2|5|4|3||CEMENTO
2|5|4|4||CEMENTO
2|5|4|5||CEMENTO
2|5|4|6||CEMENTO
2|5|4|7||CEMENTO
2|5|4|8||CEMENTO
2|5|4|9||CEMENTO
2|5|5|1||CEMENTO
2|5|5|2||CEMENTO
2|5|5|3||CEMENTO
2|5|5|4||CEMENTO
2|5|5|5||CEMENTO
2|5|5|6||CEMENTO
2|5|5|7||CEMENTO
2|5|5|8||CEMENTO
2|5|6|1||CEMENTO
2|5|6|2||CEMENTO
2|5|6|3||CEMENTO
2|5|6|4||CEMENTO
2|5|6|5||CEMENTO
2|5|6|6||CEMENTO
2|5|6|7||CEMENTO
2|5|6|8||CEMENTO
2|5|7|1||CEMENTO
2|5|7|2||CEMENTO
2|5|7|3||CEMENTO
2|5|7|4||CEMENTO
2|5|7|5||CEMENTO
2|5|7|6||CEMENTO
2|5|7|7||CEMENTO
2|5|7|8||CEMENTO
2|5|8|1||CEMENTO
2|5|8|2||CEMENTO
2|5|8|3||CEMENTO
2|5|8|4||CEMENTO
2|5|8|5||CEMENTO
2|5|8|6||CEMENTO
2|5|8|7||CEMENTO
2|5|8|8||CEMENTO
2|5|8|9||CEMENTO
2|5|9|1||CEMENTO
2|5|9|2||CEMENTO
2|5|9|3||CEMENTO
2|5|9|4||CEMENTO
2|5|9|5||CEMENTO
2|5|9|6||CEMENTO
2|5|9|7||CEMENTO
2|5|9|8||CEMENTO
2|5|9|9||CEMENTO
2|5|9|10||CEMENTO
2|5|10|1||CEMENTO
2|5|10|2||CEMENTO
2|5|10|3||CEMENTO
2|5|10|4||CEMENTO
2|5|10|5||CEMENTO
2|5|10|6||CEMENTO
2|5|10|7||CEMENTO
2|5|10|8||CEMENTO
2|5|10|9||CEMENTO
2|5|10|10||CEMENTO
2|5|11|1||CEMENTO
2|5|11|2||CEMENTO
2|5|11|3||CEMENTO
2|5|11|4||CEMENTO
2|5|11|5||CEMENTO
2|5|11|6||CEMENTO
2|5|11|7||CEMENTO
2|5|11|8||CEMENTO
2|5|11|9||CEMENTO
2|5|11|10||CEMENTO
2|5|11|11||CEMENTO
2|5|12|1||CEMENTO
2|5|12|2||CEMENTO
2|5|12|3||CEMENTO
2|5|12|4||CEMENTO
2|5|12|5||CEMENTO
2|5|12|6||CEMENTO
2|5|12|7||CEMENTO
2|5|13|1||CEMENTO
2|5|13|2||CEMENTO
2|5|13|3||CEMENTO
2|5|13|4||CEMENTO
2|5|13|5||CEMENTO
2|5|13|6||CEMENTO
2|5|13|7||CEMENTO
2|5|13|8||CEMENTO
2|5|13|9||CEMENTO
2|5|14|1||CEMENTO
2|5|14|2||CEMENTO
2|5|14|3||CEMENTO
2|5|14|4||CEMENTO
2|5|14|5||CEMENTO
2|5|14|6||CEMENTO
2|5|14|7||CEMENTO
2|5|14|8||CEMENTO
2|5|14|9||CEMENTO
2|5|15|1||CEMENTO
2|5|15|2||CEMENTO
2|5|15|3||CEMENTO
2|5|15|4||CEMENTO
2|5|15|5||CEMENTO
2|5|15|6||CEMENTO
2|5|15|7||CEMENTO
2|5|15|8||CEMENTO
2|5|15|9||CEMENTO
2|5|16|1||CEMENTO
2|5|16|2||CEMENTO
2|5|16|3||CEMENTO
2|5|16|4||CEMENTO
2|5|16|5||CEMENTO
2|5|16|6||CEMENTO
2|5|16|7||CEMENTO
2|5|16|8||CEMENTO
2|5|16|9||CEMENTO
2|5|16|10||CEMENTO
2|5|16|11||CEMENTO
2|5|16|12||CEMENTO
2|5|17|1||CEMENTO
2|5|17|2||CEMENTO
2|5|17|3||CEMENTO
2|5|17|4||CEMENTO
2|5|17|5||CEMENTO
2|5|17|6||CEMENTO
2|5|17|7||CEMENTO
2|5|17|8||CEMENTO
2|5|17|9||CEMENTO
2|5|17|10||CEMENTO
2|5|17|11||CEMENTO
2|5|18|1||CEMENTO
2|5|18|2||CEMENTO
2|5|18|3||CEMENTO
2|5|18|4||CEMENTO
2|5|18|5||CEMENTO
2|5|18|6||CEMENTO
2|5|18|7||CEMENTO
2|5|18|8||CEMENTO
2|5|18|9||CEMENTO
2|5|18|10||CEMENTO
2|5|18|11||CEMENTO
2|5|19|1||CEMENTO
2|5|19|2||CEMENTO
2|5|19|3||CEMENTO
2|5|19|4||CEMENTO
2|5|19|5||CEMENTO
2|5|19|6||CEMENTO
2|5|19|7||CEMENTO
2|5|19|8||CEMENTO
2|5|19|9||CEMENTO
2|5|19|10||CEMENTO
2|5|19|11||CEMENTO
2|5|20|1||CEMENTO
2|5|20|2||CEMENTO
2|5|20|3||CEMENTO
2|5|20|4||CEMENTO
2|5|20|5||CEMENTO
2|5|20|6||CEMENTO
2|5|20|7||CEMENTO
2|5|20|8||CEMENTO
2|5|20|9||CEMENTO
2|5|20|10||CEMENTO
2|5|20|11||CEMENTO
2|5|20|12||CEMENTO
2|5|21|1||CEMENTO
2|5|21|2||CEMENTO
2|5|21|3||CEMENTO
2|5|21|4||CEMENTO
2|5|21|5||CEMENTO
2|5|21|6||CEMENTO
2|5|21|7||CEMENTO
2|5|21|8||CEMENTO
2|5|21|9||CEMENTO
2|5|21|10||CEMENTO
2|5|21|11||CEMENTO
2|5|21|12||CEMENTO
2|5|22|1||CEMENTO
2|5|22|2||CEMENTO
2|5|22|3||CEMENTO
2|5|22|4||CEMENTO
2|5|22|5||CEMENTO
2|5|22|6||CEMENTO
2|5|22|7||CEMENTO
2|5|22|8||CEMENTO
2|5|22|9||CEMENTO
2|5|22|10||CEMENTO
2|5|22|11||CEMENTO
2|5|22|12||CEMENTO
2|5|22|13||CEMENTO
2|6|1|1||CEMENTO
2|6|1|2||CEMENTO
2|6|1|3||CEMENTO
2|6|1|4||CEMENTO
2|6|1|5||CEMENTO
2|6|1|6||CEMENTO
2|6|1|7||CEMENTO
2|6|1|8||CEMENTO
2|6|1|9||CEMENTO
2|6|1|10||CEMENTO
2|6|1|11||CEMENTO
2|6|1|12||CEMENTO
2|6|2|1||CEMENTO
2|6|2|2||CEMENTO
2|6|2|3||CEMENTO
2|6|2|4||CEMENTO
2|6|2|5||CEMENTO
2|6|2|6||CEMENTO
2|6|2|7||CEMENTO
2|6|2|8||CEMENTO
2|6|2|9||CEMENTO
2|6|2|10||CEMENTO
2|6|2|11||CEMENTO
2|6|2|12||CEMENTO
2|6|3|1||CEMENTO
2|6|3|2||CEMENTO
2|6|3|3||CEMENTO
2|6|3|4||CEMENTO
2|6|3|5||CEMENTO
2|6|3|6||CEMENTO
2|6|3|7||CEMENTO
2|6|3|8||CEMENTO
2|6|3|9||CEMENTO
2|6|3|10||CEMENTO
2|6|3|11||CEMENTO
2|6|4|1||CEMENTO
2|6|4|2||CEMENTO
2|6|4|3||CEMENTO
2|6|4|4||CEMENTO
2|6|4|5||CEMENTO
2|6|4|6||CEMENTO
2|6|4|7||CEMENTO
2|6|4|8||CEMENTO
2|6|4|9||CEMENTO
2|6|4|10||CEMENTO
2|6|4|11||CEMENTO
2|6|4|12||CEMENTO
2|6|5|1||CEMENTO
2|6|5|2||CEMENTO
2|6|5|3||CEMENTO
2|6|5|4||CEMENTO
2|6|5|5||CEMENTO
2|6|5|6||CEMENTO
2|6|5|7||CEMENTO
2|6|5|8||CEMENTO
2|6|5|9||CEMENTO
2|6|5|10||CEMENTO
2|6|5|11||CEMENTO
2|6|5|12||CEMENTO
2|6|5|13||CEMENTO
2|6|6|1||CEMENTO
2|6|6|2||CEMENTO
2|6|6|3||CEMENTO
2|6|6|4||CEMENTO
2|6|6|5||CEMENTO
2|6|6|6||CEMENTO
2|6|6|7||CEMENTO
2|6|6|8||CEMENTO
2|6|6|9||CEMENTO
2|6|7|1||CEMENTO
2|6|7|2||CEMENTO
2|6|7|3||CEMENTO
2|6|7|4||CEMENTO
2|6|7|5||CEMENTO
2|6|7|6||CEMENTO
2|6|7|7||CEMENTO
2|6|7|8||CEMENTO
2|6|7|9||CEMENTO
2|6|7|10||CEMENTO
2|6|7|11||CEMENTO
2|6|7|12||CEMENTO
2|6|7|13||CEMENTO
2|6|8|1||CEMENTO
2|6|8|2||CEMENTO
2|6|8|3||CEMENTO
2|6|8|4||CEMENTO
2|6|8|5||CEMENTO
2|6|8|6||CEMENTO
2|6|8|7||CEMENTO
2|6|8|8||CEMENTO
2|6|8|9||CEMENTO
2|6|8|10||CEMENTO
2|6|8|11||CEMENTO
2|6|9|1||CEMENTO
2|6|9|2||CEMENTO
2|6|9|3||CEMENTO
2|6|9|4||CEMENTO
2|6|9|5||CEMENTO
2|6|9|6||CEMENTO
2|6|9|7||CEMENTO
2|6|9|8||CEMENTO
2|6|9|9||CEMENTO
2|6|9|10||CEMENTO
2|6|10|1||CEMENTO
2|6|10|2||CEMENTO
2|6|10|3||CEMENTO
2|6|10|4||CEMENTO
2|6|10|5||CEMENTO
2|6|10|6||CEMENTO
2|6|10|7||CEMENTO
2|6|10|8||CEMENTO
2|6|10|9||CEMENTO
2|6|10|10||CEMENTO
2|6|11|1||CEMENTO
2|6|11|2||CEMENTO
2|6|11|3||CEMENTO
2|6|11|4||CEMENTO
2|6|11|5||CEMENTO
2|6|11|6||CEMENTO
2|6|11|7||CEMENTO
2|6|11|8||CEMENTO
2|6|11|9||CEMENTO
2|6|11|10||CEMENTO
2|6|12|1||CEMENTO
2|6|12|2||CEMENTO
2|6|12|3|PLAYON CABALLITO|CEMENTO
2|6|12|4||CEMENTO
2|6|12|5||CEMENTO
2|6|12|6||CEMENTO
2|6|12|7||CEMENTO
2|6|12|8||CEMENTO
2|6|12|9||CEMENTO
2|6|12|10||CEMENTO
2|6|12|11||CEMENTO
2|6|12|12||CEMENTO
2|6|13|1||CEMENTO
2|6|13|2||CEMENTO
2|6|13|3||CEMENTO
2|6|13|4||CEMENTO
2|6|13|5||CEMENTO
2|6|13|6||CEMENTO
2|6|13|7||CEMENTO
2|6|13|8||CEMENTO
2|6|13|9||CEMENTO
2|6|13|10||CEMENTO
2|6|13|11||CEMENTO
2|6|13|12||CEMENTO
2|6|13|13||CEMENTO
2|6|14|1||CEMENTO
2|6|14|2||CEMENTO
2|6|14|3||CEMENTO
2|6|14|4||CEMENTO
2|6|14|5||CEMENTO
2|6|14|6||CEMENTO
2|6|14|7||CEMENTO
2|6|14|8||CEMENTO
2|6|14|9||CEMENTO
2|6|14|10||CEMENTO
2|6|14|11||CEMENTO
2|6|14|12||CEMENTO
2|6|15|1||CEMENTO
2|6|15|2||CEMENTO
2|6|15|3||CEMENTO
2|6|15|4||CEMENTO
2|6|15|5||CEMENTO
2|6|15|6||CEMENTO
2|6|15|7||CEMENTO
2|6|15|8||CEMENTO
2|6|15|9||CEMENTO
2|6|15|10||CEMENTO
2|6|16|1||CEMENTO
2|6|16|2||CEMENTO
2|6|16|3||CEMENTO
2|6|16|4||CEMENTO
2|6|16|5||CEMENTO
2|6|16|6||CEMENTO
2|6|16|7||CEMENTO
2|6|16|8||CEMENTO
2|6|16|9||CEMENTO
2|6|16|10||CEMENTO
2|6|16|11||CEMENTO
2|6|16|12||CEMENTO
2|6|16|13||CEMENTO
2|6|16|14||CEMENTO
2|6|17|1||CEMENTO
2|6|17|2||CEMENTO
2|6|17|3||CEMENTO
2|6|17|4||CEMENTO
2|6|17|5||CEMENTO
2|6|17|6||CEMENTO
2|6|17|7||CEMENTO
2|6|18|1||CEMENTO
2|6|18|2||CEMENTO
2|6|18|3||CEMENTO
2|6|18|4||CEMENTO
2|6|18|5||CEMENTO
2|6|18|6||CEMENTO
2|6|18|7||CEMENTO
2|6|18|8||CEMENTO
2|6|18|9||CEMENTO
2|6|19|1||CEMENTO
2|6|19|2||CEMENTO
2|6|19|3||CEMENTO
2|6|19|4||CEMENTO
2|6|19|5||CEMENTO
2|6|19|6||CEMENTO
2|6|19|7||CEMENTO
2|6|19|8||CEMENTO
2|6|20|1||CEMENTO
2|6|20|2||CEMENTO
2|6|20|3||CEMENTO
2|6|20|4||CEMENTO
2|6|20|5||CEMENTO
2|6|20|6||CEMENTO
2|6|20|7||CEMENTO
2|6|20|8||CEMENTO
2|6|20|9||CEMENTO
2|6|20|10||CEMENTO
2|6|21|1||CEMENTO
2|6|21|2||CEMENTO
2|6|21|3||CEMENTO
2|6|21|4||CEMENTO
2|6|21|5||CEMENTO
2|6|21|6||CEMENTO
2|6|21|7||CEMENTO
2|6|21|8||CEMENTO
2|6|21|9||CEMENTO
2|6|21|10||CEMENTO
2|6|21|11||CEMENTO
2|6|21|12||CEMENTO
2|7|1|1||CEMENTO
2|7|1|2||CEMENTO
2|7|1|3||CEMENTO
2|7|1|4||CEMENTO
2|7|1|5||CEMENTO
2|7|1|6||CEMENTO
2|7|1|7||CEMENTO
2|7|1|8||CEMENTO
2|7|1|9||CEMENTO
2|7|1|10||CEMENTO
2|7|1|11||CEMENTO
2|7|2|1||CEMENTO
2|7|2|2||CEMENTO
2|7|2|3||CEMENTO
2|7|2|4||CEMENTO
2|7|2|5||CEMENTO
2|7|2|6||CEMENTO
2|7|2|7||CEMENTO
2|7|2|8||CEMENTO
2|7|2|9||CEMENTO
2|7|3|1||CEMENTO
2|7|3|2||CEMENTO
2|7|3|3||CEMENTO
2|7|3|4||CEMENTO
2|7|3|5||CEMENTO
2|7|3|6||CEMENTO
2|7|3|7||CEMENTO
2|7|3|8||CEMENTO
2|7|3|9||CEMENTO
2|7|3|10||CEMENTO
2|7|3|11||CEMENTO
2|7|3|12||CEMENTO
2|7|3|13||CEMENTO
2|7|4|1||CEMENTO
2|7|4|2||CEMENTO
2|7|4|3||CEMENTO
2|7|4|4||CEMENTO
2|7|4|5||CEMENTO
2|7|4|6||CEMENTO
2|7|4|7||CEMENTO
2|7|4|8||CEMENTO
2|7|4|9||CEMENTO
2|7|4|10||CEMENTO
2|7|4|11||CEMENTO
2|7|5|1||CEMENTO
2|7|5|2||CEMENTO
2|7|5|3||CEMENTO
2|7|5|4||CEMENTO
2|7|5|5||CEMENTO
2|7|5|6||CEMENTO
2|7|5|7||CEMENTO
2|7|5|8||CEMENTO
2|7|5|9||CEMENTO
2|7|5|10||CEMENTO
2|7|5|11||CEMENTO
2|7|6|1||CEMENTO
2|7|6|2||CEMENTO
2|7|6|3||CEMENTO
2|7|6|4||CEMENTO
2|7|6|5||CEMENTO
2|7|6|6||CEMENTO
2|7|6|7||CEMENTO
2|7|6|8||CEMENTO
2|7|6|9||CEMENTO
2|7|7|1||CEMENTO
2|7|7|2||CEMENTO
2|7|7|3||CEMENTO
2|7|7|4||CEMENTO
2|7|7|5||CEMENTO
2|7|7|6||CEMENTO
2|7|7|7||CEMENTO
2|7|7|8||CEMENTO
2|7|7|9||CEMENTO
2|7|7|10||CEMENTO
2|7|7|11||CEMENTO
2|7|8|1||CEMENTO
2|7|8|2||CEMENTO
2|7|8|3||CEMENTO
2|7|8|4||CEMENTO
2|7|8|5||CEMENTO
2|7|8|6||CEMENTO
2|7|8|7||CEMENTO
2|7|8|8||CEMENTO
2|7|9|1||CEMENTO
2|7|9|2||CEMENTO
2|7|9|3||CEMENTO
2|7|9|4||CEMENTO
2|7|9|5||CEMENTO
2|7|9|6||CEMENTO
2|7|9|7||CEMENTO
2|7|9|8||CEMENTO
2|7|9|9||CEMENTO
2|7|9|10||CEMENTO
2|7|9|11||CEMENTO
2|7|10|1||CEMENTO
2|7|10|2||CEMENTO
2|7|10|3||CEMENTO
2|7|10|4||CEMENTO
2|7|10|5||CEMENTO
2|7|10|6||CEMENTO
2|7|10|7||CEMENTO
2|7|10|8||CEMENTO
2|7|10|9||CEMENTO
2|7|10|10||CEMENTO
2|7|11|1||CEMENTO
2|7|11|2||CEMENTO
2|7|11|3||CEMENTO
2|7|11|4||CEMENTO
2|7|11|5||CEMENTO
2|7|11|6||CEMENTO
2|7|11|7||CEMENTO
2|7|11|8||CEMENTO
2|7|11|9||CEMENTO
2|7|11|10||CEMENTO
2|7|11|11||CEMENTO
2|7|12|1||CEMENTO
2|7|12|2||CEMENTO
2|7|12|3||CEMENTO
2|7|12|4||CEMENTO
2|7|12|5||CEMENTO
2|7|12|6||CEMENTO
2|7|12|7||CEMENTO
2|7|12|8||CEMENTO
2|7|12|9||CEMENTO
2|7|13|1||CEMENTO
2|7|13|2||CEMENTO
2|7|13|3||CEMENTO
2|7|13|4||CEMENTO
2|7|13|5||CEMENTO
2|7|13|6||CEMENTO
2|7|13|7||CEMENTO
2|7|13|8||CEMENTO
2|7|13|9||CEMENTO
2|7|13|10||CEMENTO
2|7|13|11||CEMENTO
2|7|13|12||CEMENTO
2|7|13|13||CEMENTO
2|7|13|14||CEMENTO
2|7|13|15||CEMENTO
2|7|14|1||CEMENTO
2|7|14|2||CEMENTO
2|7|14|3||CEMENTO
2|7|14|4||CEMENTO
2|7|14|5||CEMENTO
2|7|14|6||CEMENTO
2|7|14|7||CEMENTO
2|7|14|8||CEMENTO
2|7|14|9||CEMENTO
2|7|14|10||CEMENTO
2|7|14|11||CEMENTO
2|7|14|12||CEMENTO
2|7|14|13||CEMENTO
2|7|15|1||CEMENTO
2|7|15|2||CEMENTO
2|7|15|3||CEMENTO
2|7|15|4||CEMENTO
2|7|15|5||CEMENTO
2|7|15|6||CEMENTO
2|7|15|7||CEMENTO
2|7|15|8||CEMENTO
2|7|15|9||CEMENTO
2|7|15|10||CEMENTO
2|7|15|11||CEMENTO
2|7|16|1||CEMENTO
2|7|16|2||CEMENTO
2|7|16|3||CEMENTO
2|7|16|4||CEMENTO
2|7|16|5||CEMENTO
2|7|16|6||CEMENTO
2|7|16|7||CEMENTO
2|7|16|8||CEMENTO
2|7|16|9||CEMENTO
2|7|17|1||CEMENTO
2|7|17|2|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|3|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|4|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|5|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|6||CEMENTO
2|7|17|7|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|8|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|9|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|10|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|11|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|12|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|17|13|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|18|1|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|18|2|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|18|3||CEMENTO
2|7|18|4|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|18|5|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
2|7|18|6||CEMENTO
2|7|18|7||CEMENTO
2|7|18|8|BARRIO PADRE RICCIARDELLI (1-11-14)|BAPIS
